Day,Month,Year,Midnight_TOA,Midnight_Zenith,Midnight_Azimuth,6am_TOA,6am_Zenith,6am_Azimuth ,Noon_TOA,Noon_Zenith ,Noon_Azimuth ,6pm_TOA,6pm_Zenith ,6pm_Azimuth
22,2,1986,0.00,121.5363571,359.8946421,0.00,99.63522435,93.67436265,270.99,79.07453575,179.9243044,0.00,99.41134744,266.2530641
23,2,1986,0.00,121.1719837,359.9320003,0.00,99.28362859,93.56958868,279.54,78.70884289,179.9578034,0.00,99.08266121,266.4204196
24,2,1986,0.00,120.8050526,359.9721444,0.00,98.92869954,93.46656559,288.14,78.34066287,179.9940501,0.00,98.75255189,266.5908188
25,2,1986,0.00,120.4356748,0.014970254,0.00,98.57056836,93.36526569,296.79,77.97011019,180.032994,0.00,98.42109999,266.7641606
26,2,1986,0.00,120.0639608,0.060372706,0.00,98.20936657,93.26565863,305.47,77.59729897,180.0745826,0.00,98.08838504,266.9403428
27,2,1986,0.00,119.6900207,0.10824575,0.00,97.84522604,93.16771158,314.19,77.22234296,180.1187614,0.00,97.75448563,267.1192622
28,2,1986,0.00,119.3139641,0.158482774,0.00,97.47827885,93.07138936,322.94,76.84535545,180.1654737,0.00,97.4194794,267.3008146
1,3,1986,0.00,118.9359001,0.210976698,0.00,97.1086573,92.97665454,331.73,76.46644929,180.214661,0.00,97.08344313,267.4848951
2,3,1986,0.00,118.5559373,0.265620128,0.00,96.73649382,92.88346761,340.54,76.08573685,180.2662628,0.00,96.74645271,267.6713981
3,3,1986,0.00,118.1741839,0.322305511,0.00,96.36192092,92.79178708,349.37,75.70333,180.3202171,0.00,96.40858317,267.8602173
4,3,1986,0.00,117.7907476,0.380925271,0.00,95.98507113,92.70156965,358.23,75.31934012,180.3764598,0.00,96.06990873,268.0512458
5,3,1986,0.00,117.4057357,0.441371946,0.00,95.60607697,92.61277031,367.10,74.93387803,180.4349255,0.00,95.73050284,268.2443764
6,3,1986,0.00,117.0192548,0.503538313,0.00,95.2250709,92.52534247,375.99,74.54705402,180.4955472,0.00,95.39043817,268.4395013
7,3,1986,0.00,116.6314115,0.567317507,0.00,94.84218527,92.43923811,384.89,74.15897782,180.5582561,0.00,95.04978668,268.6365124
8,3,1986,0.00,116.2423117,0.632603135,0.00,94.45755227,92.35440787,393.80,73.76975858,180.6229823,0.00,94.70861961,268.8353014
9,3,1986,0.00,115.8520608,0.69928938,0.00,94.07130392,92.27080118,402.71,73.3795049,180.6896544,0.00,94.36700756,269.0357598
10,3,1986,0.00,115.460764,0.767271099,0.00,93.683572,92.18836638,411.63,72.98832477,180.7581997,0.00,94.02502048,269.2377788
11,3,1986,0.00,115.068526,0.836443917,0.00,93.29448805,92.10705086,420.55,72.59632559,180.8285441,0.00,93.6827277,269.4412498
12,3,1986,0.00,114.6754511,0.906704309,0.00,92.90418331,92.02680112,429.46,72.20361418,180.9006127,0.00,93.34019802,269.6460639
13,3,1986,0.00,114.2816434,0.977949682,0.00,92.51278872,91.94756293,438.36,71.81029675,180.9743289,0.00,92.99749965,269.8521123
14,3,1986,0.00,113.8872063,1.050078445,0.00,92.12043487,91.8692814,447.26,71.41647891,181.0496156,0.00,92.65470032,270.0592864
15,3,1986,0.00,113.4922433,1.122990082,0.00,91.72725199,91.79190111,456.14,71.02226567,181.1263942,0.00,92.31186726,270.2674775
16,3,1986,0.00,113.0968571,1.196585206,0.00,91.3333699,91.71536618,465.01,70.62776144,181.2045854,0.00,91.96906726,270.4765774
17,3,1986,0.00,112.7011505,1.270765625,0.00,90.93891805,91.63962041,473.86,70.23307003,181.2841088,0.00,91.62636668,270.6864776
18,3,1986,0.00,112.3052257,1.345434385,0.00,90.54402543,91.56460732,482.69,69.83829465,181.3648832,0.00,91.28383149,270.8970704
19,3,1986,0.00,111.9091847,1.420495825,0.00,90.1488206,91.49027031,491.50,69.44353794,181.4468264,0.00,90.9415273,271.1082481
20,3,1986,0.00,111.5131292,1.495855614,6.18,89.75343165,91.41655269,500.28,69.04890194,181.5298557,0.00,90.59951939,271.3199032
21,3,1986,0.00,111.1171607,1.571420798,15.61,89.3579862,91.34339778,509.04,68.6544881,181.6138873,0.00,90.25787273,271.5319289
22,3,1986,0.00,110.7213804,1.647099825,25.03,88.96261138,91.27074903,517.76,68.26039731,181.6988368,1.63,89.91665201,271.7442185
23,3,1986,0.00,110.3258892,1.722802587,34.45,88.56743383,91.19855007,526.44,67.8667299,181.7846191,9.72,89.57592167,271.9566658
24,3,1986,0.00,109.9307878,1.798440446,43.86,88.17257965,91.1267448,535.09,67.47358564,181.8711486,17.79,89.23574593,272.1691651
25,3,1986,0.00,109.5361767,1.873926257,53.25,87.77817444,91.05527745,543.71,67.08106375,181.9583388,25.86,88.89618881,272.381611
26,3,1986,0.00,109.1421561,1.949174399,62.63,87.38434326,90.98409271,552.28,66.68926291,182.0461029,33.90,88.55731417,272.5938989
27,3,1986,0.00,108.7488261,2.024100791,71.99,86.99121061,90.91313574,560.80,66.29828128,182.1343533,41.93,88.2191857,272.8059245
28,3,1986,0.00,108.3562864,2.098622918,81.33,86.59890047,90.84235231,569.29,65.90821649,182.223002,49.93,87.881867,273.0175841
29,3,1986,0.00,107.9646368,2.172659844,90.64,86.20753623,90.7716888,577.72,65.51916569,182.3119607,57.91,87.54542155,273.2287744
30,3,1986,0.00,107.5739766,2.246132234,99.92,85.81724072,90.70109236,586.10,65.13122551,182.4011405,65.87,87.20991278,273.4393931
31,3,1986,0.00,107.1844052,2.318962372,109.17,85.42813618,90.63051089,594.43,64.74449211,182.490452,73.80,86.87540407,273.6493381
1,4,1986,0.00,106.7960216,2.39107417,118.38,85.04034426,90.5598932,602.70,64.35906118,182.5798056,81.71,86.54195876,273.8585082
2,4,1986,0.00,106.4089248,2.462393193,127.55,84.65398603,90.489189,610.92,63.97502795,182.6691115,89.58,86.2096402,274.0668027
3,4,1986,0.00,106.0232135,2.532846668,136.68,84.2691819,90.41834905,619.08,63.59248719,182.7582794,97.43,85.87851178,274.2741219
4,4,1986,0.00,105.6389863,2.602363502,145.77,83.88605172,90.34732516,627.17,63.21153327,182.8472189,105.24,85.54863689,274.4803663
5,4,1986,0.00,105.2563416,2.670874297,154.80,83.50471465,90.27607029,635.21,62.8322601,182.9358395,113.02,85.22007904,274.6854377
6,4,1986,0.00,104.8753777,2.738311366,163.78,83.12528923,90.20453865,643.18,62.45476121,183.0240503,120.76,84.89290179,274.8892383
7,4,1986,0.00,104.4961927,2.804608752,172.71,82.74789334,90.13268572,651.08,62.0791297,183.1117607,128.46,84.56716882,275.0916713
8,4,1986,0.00,104.1188845,2.86970224,181.58,82.37264415,90.06046834,658.91,61.70545831,183.1988799,136.12,84.24294394,275.2926406
9,4,1986,0.00,103.743551,2.933529383,190.39,81.99965818,89.98784481,666.67,61.3338394,183.285317,143.75,83.92029111,275.492051
10,4,1986,0.00,103.3702897,2.996029514,199.13,81.6290512,89.91477492,674.36,60.96436496,183.3709816,151.32,83.59927446,275.6898083
11,4,1986,0.00,102.999198,3.05714377,207.81,81.26093828,89.84122006,681.97,60.59712663,183.4557831,158.86,83.2799583,275.8858191
12,4,1986,0.00,102.6303732,3.116815112,216.41,80.89543371,89.76714324,689.51,60.23221569,183.5396313,166.35,82.96240715,276.0799911
13,4,1986,0.00,102.2639124,3.174988347,224.94,80.53265103,89.69250923,696.97,59.86972312,183.6224364,173.79,82.64668576,276.2722328
14,4,1986,0.00,101.8999124,3.231610155,233.40,80.17270296,89.61728459,704.35,59.50973953,183.7041089,181.18,82.3328591,276.462454
15,4,1986,0.00,101.5384698,3.286629109,241.78,79.81570141,89.54143777,711.65,59.15235526,183.7845598,188.52,82.02099242,276.6505655
16,4,1986,0.00,101.1796812,3.339995702,250.08,79.46175745,89.46493914,718.87,58.79766031,183.8637007,195.80,81.71115123,276.8364792
17,4,1986,0.00,100.8236427,3.391662379,258.29,79.11098123,89.38776112,726.00,58.44574437,183.9414439,203.03,81.40340133,277.0201081
18,4,1986,0.00,100.4704503,3.441583559,266.42,78.76348204,89.30987822,733.05,58.09669687,184.0177025,210.21,81.09780883,277.2013667
19,4,1986,0.00,100.1201997,3.489715666,274.45,78.4193682,89.23126712,740.02,57.75060691,184.0923903,217.33,80.79444014,277.3801706
20,4,1986,0.00,99.77298631,3.536017161,282.40,78.07874704,89.15190677,746.89,57.40756331,184.1654222,224.38,80.49336202,277.5564366
21,4,1986,0.00,99.42890527,3.580448573,290.25,77.74172491,89.07177841,753.67,57.06765462,184.2367142,231.38,80.19464153,277.7300833
22,4,1986,0.00,99.08805138,3.622972528,298.01,77.40840709,88.9908657,760.37,56.73096909,184.3061834,238.32,79.89834613,277.9010303
23,4,1986,0.00,98.75051914,3.663553785,305.66,77.07889777,88.90915474,766.97,56.39759468,184.3737484,245.19,79.60454359,278.0691991
24,4,1986,0.00,98.41640263,3.702159266,313.22,76.7533,88.8266342,773.48,56.06761909,184.4393292,251.99,79.31330207,278.2345124
25,4,1986,0.00,98.0857956,3.73875809,320.67,76.43171568,88.74329531,779.90,55.74112969,184.5028471,258.73,79.0246901,278.3968948
26,4,1986,0.00,97.75879135,3.773321608,328.02,76.11424547,88.65913202,786.22,55.41821358,184.5642256,265.39,78.73877657,278.5562725
27,4,1986,0.00,97.43548275,3.805823436,335.26,75.80098877,88.57414098,792.45,55.09895758,184.6233896,271.99,78.45563078,278.7125734
28,4,1986,0.00,97.1159622,3.836239486,342.39,75.49204367,88.48832166,798.57,54.78344815,184.6802663,278.52,78.17532237,278.8657273
29,4,1986,0.00,96.80032161,3.864548,349.40,75.18750688,88.40167638,804.60,54.47177148,184.7347848,284.97,77.8979214,279.0156659
30,4,1986,0.00,96.48865233,3.890729585,356.31,74.88747374,88.31421039,810.53,54.1640134,184.7868768,291.34,77.62349827,279.1623226
1,5,1986,0.00,96.18104517,3.91476724,363.09,74.59203808,88.22593188,816.36,53.86025941,184.8364759,297.64,77.35212379,279.3056333
2,5,1986,0.00,95.87759032,3.936646389,369.76,74.30129225,88.1368521,822.09,53.56059466,184.8835189,303.86,77.08386913,279.4455356
3,5,1986,0.00,95.57837734,3.956354911,376.31,74.015327,88.04698532,827.72,53.26510391,184.9279449,310.00,76.8188058,279.5819693
4,5,1986,0.00,95.2834951,3.973883165,382.74,73.73423148,87.95634896,833.24,52.97387152,184.969696,316.06,76.55700568,279.7148765
5,5,1986,0.00,94.99303177,3.98922402,389.05,73.45809315,87.86496354,838.67,52.68698143,185.0087174,322.03,76.298541,279.8442016
6,5,1986,0.00,94.70707475,4.002372877,395.23,73.18699773,87.77285278,843.98,52.40451717,185.0449575,327.92,76.04348429,279.9698915
7,5,1986,0.00,94.42571063,4.013327691,401.29,72.92102917,87.68004359,849.20,52.12656175,185.078368,333.73,75.7919084,280.0918951
8,5,1986,0.00,94.14902518,4.022088993,407.22,72.66026955,87.58656608,854.30,51.85319771,185.1089042,339.44,75.54388647,280.2101643
9,5,1986,0.00,93.87710326,4.028659907,413.02,72.40479906,87.49245363,859.30,51.58450706,185.1365249,345.07,75.29949192,280.3246532
10,5,1986,0.00,93.6100288,4.033046167,418.69,72.15469593,87.39774281,864.20,51.32057121,185.1611929,350.61,75.05879839,280.4353188
11,5,1986,0.00,93.34788477,4.035256126,424.23,71.91003636,87.30247346,868.98,51.06147102,185.1828749,356.05,74.82187976,280.5421205
12,5,1986,0.00,93.09075308,4.035300769,429.63,71.67089449,87.20668865,873.66,50.80728665,185.2015416,361.40,74.58881008,280.6450206
13,5,1986,0.00,92.83871458,4.033193716,434.90,71.43734233,87.11043465,878.23,50.55809762,185.2171682,366.65,74.35966358,280.7439843
14,5,1986,0.00,92.59184898,4.028951229,440.04,71.2094497,87.01376094,882.69,50.31398268,185.229734,371.81,74.1345146,280.8389797
15,5,1986,0.00,92.35023482,4.022592211,445.04,70.98728419,86.91672016,887.04,50.07501983,185.2392231,376.87,73.91343757,280.9299775
16,5,1986,0.00,92.11394942,4.014138198,449.90,70.77091109,86.8193681,891.28,49.84128623,185.2456241,381.83,73.69650696,281.0169517
17,5,1986,0.00,91.8830688,4.003613359,454.63,70.56039336,86.72176362,895.42,49.61285815,185.2489304,386.69,73.48379727,281.0998793
18,5,1986,0.00,91.65766765,3.991044479,459.21,70.35579156,86.62396862,899.43,49.38981094,185.2491402,391.44,73.27538294,281.1787404
19,5,1986,0.00,91.43781929,3.976460947,463.66,70.1571638,86.52604799,903.34,49.17221895,185.2462569,396.09,73.07133833,281.253518
20,5,1986,0.00,91.22359559,3.959894739,467.96,69.96456571,86.42806952,907.14,48.96015547,185.2402887,400.64,72.87173769,281.3241986
21,5,1986,0.00,91.01506693,3.941380392,472.12,69.77805038,86.33010382,910.82,48.75369269,185.2312492,405.07,72.67665505,281.3907717
22,5,1986,0.00,90.81230213,3.920954977,476.15,69.59766833,86.23222428,914.39,48.55290161,185.2191572,409.40,72.48616423,281.4532302
23,5,1986,0.00,90.61536843,3.898658075,480.02,69.42346744,86.13450694,917.85,48.35785198,185.2040366,413.62,72.30033875,281.5115701
24,5,1986,0.00,90.42433141,3.874531736,483.76,69.25549294,86.03703039,921.20,48.16861226,185.1859169,417.73,72.11925178,281.5657911
25,5,1986,0.00,90.23925494,3.848620442,487.35,69.09378737,85.93987569,924.43,47.9852495,185.1648328,421.73,71.94297606,281.6158957
26,5,1986,0.00,90.06020114,3.820971068,490.79,68.93839053,85.84312625,927.55,47.80782934,185.1408246,425.61,71.77158388,281.6618903
27,5,1986,0.00,89.88723032,3.791632831,494.10,68.78933945,85.7468677,930.55,47.63641586,185.1139378,429.38,71.60514699,281.7037843
28,5,1986,0.00,89.72040091,3.760657243,497.25,68.64666839,85.65118776,933.44,47.47107156,185.0842235,433.03,71.44373653,281.7415907
29,5,1986,0.00,89.55976945,3.728098057,500.26,68.51040877,85.55617614,936.22,47.31185728,185.0517381,436.56,71.28742297,281.7753259
30,5,1986,2.28,89.4053905,3.694011207,503.13,68.38058918,85.46192434,938.88,47.1588321,185.0165435,439.97,71.13627604,281.8050096
31,5,1986,5.82,89.25731661,3.658454748,505.85,68.25723535,85.3685256,941.43,47.01205332,184.9787067,443.26,70.99036468,281.8306651
1,6,1986,9.20,89.11559827,3.621488791,508.42,68.14037014,85.27607465,943.86,46.87157632,184.9383002,446.43,70.84975692,281.852319
2,6,1986,12.43,88.98028388,3.583175433,510.85,68.03001351,85.18466763,946.17,46.73745453,184.8954015,449.48,70.71451987,281.8700011
3,6,1986,15.51,88.85141965,3.543578687,513.13,67.92618252,85.0944019,948.38,46.60973935,184.8500932,452.40,70.5847196,281.883745
4,6,1986,18.43,88.72904962,3.502764406,515.27,67.82889134,85.00537589,950.46,46.48848006,184.8024629,455.20,70.46042108,281.8935872
5,6,1986,21.19,88.61321557,3.460800204,517.25,67.73815122,84.91768892,952.43,46.3737238,184.752603,457.87,70.34168811,281.899568
6,6,1986,23.80,88.50395703,3.417755374,519.10,67.65397051,84.83144106,954.28,46.26551542,184.7006107,460.42,70.22858326,281.9017305
7,6,1986,26.25,88.40131116,3.373700807,520.80,67.57635466,84.74673293,956.02,46.16389749,184.6465876,462.83,70.12116777,281.9001216
8,6,1986,28.54,88.30531282,3.328708899,522.35,67.50530624,84.66366555,957.64,46.0689102,184.5906396,465.12,70.01950147,281.8947908
9,6,1986,30.67,88.21599443,3.282853468,523.76,67.44082491,84.58234017,959.15,45.98059129,184.5328769,467.27,69.92364275,281.8857913
10,6,1986,32.65,88.133386,3.236209657,525.02,67.38290748,84.50285809,960.54,45.89897601,184.4734135,469.29,69.83364843,281.8731791
11,6,1986,34.46,88.0575151,3.188853843,526.13,67.33154794,84.42532046,961.81,45.82409705,184.4123671,471.18,69.74957375,281.8570133
12,6,1986,36.10,87.98840679,3.140863538,527.11,67.28673742,84.34982817,962.97,45.75598449,184.349859,472.93,69.67147223,281.8373561
13,6,1986,37.59,87.92608363,3.092317293,527.94,67.24846428,84.27648163,964.01,45.69466576,184.2860137,474.55,69.59939565,281.8142724
14,6,1986,38.92,87.87056566,3.043294596,528.62,67.21671411,84.2053806,964.93,45.64016559,184.2209586,476.03,69.53339396,281.78783
15,6,1986,40.08,87.82187035,2.993875771,529.16,67.19146976,84.13662405,965.74,45.59250594,184.1548238,477.38,69.47351519,281.7580995
16,6,1986,41.08,87.78001259,2.944141876,529.57,67.17271141,84.07030998,966.43,45.55170601,184.0877418,478.59,69.41980544,281.7251539
17,6,1986,41.91,87.7450047,2.894174597,529.82,67.16041657,84.00653525,967.00,45.51778217,184.0198472,479.66,69.37230876,281.6890692
18,6,1986,42.58,87.7168564,2.844056143,529.94,67.15456014,83.94539543,967.46,45.49074795,183.9512763,480.59,69.3310671,281.6499232
19,6,1986,43.09,87.69557478,2.793869142,529.92,67.15511449,83.88698464,967.80,45.47061399,183.8821672,481.37,69.29612026,281.6077966
20,6,1986,43.43,87.68116435,2.74369653,529.75,67.16204943,83.83139539,968.02,45.45738808,183.8126588,482.02,69.26750584,281.562772
21,6,1986,43.61,87.67362697,2.693621446,529.45,67.17533237,83.77871846,968.13,45.45107507,183.742891,482.53,69.24525914,281.514934
22,6,1986,43.63,87.67296188,2.643727125,529.01,67.19492829,83.72904272,968.12,45.45167692,183.6730042,482.89,69.22941313,281.4643694
23,6,1986,43.48,87.67916572,2.594096787,528.43,67.22079982,83.68245502,967.99,45.45919266,183.6031392,483.11,69.21999842,281.4111667
24,6,1986,43.17,87.6922325,2.544813533,527.72,67.25290734,83.63904004,967.75,45.4736184,183.5334362,483.19,69.21704317,281.355416
25,6,1986,42.69,87.71215365,2.495960232,526.87,67.291209,83.59888017,967.39,45.49494736,183.4640354,483.12,69.22057308,281.2972091
26,6,1986,42.05,87.73891797,2.447619418,525.88,67.3356608,83.56205539,966.92,45.52316986,183.395076,482.91,69.23061129,281.2366392
27,6,1986,41.25,87.77251171,2.399873181,524.76,67.38621668,83.52864316,966.32,45.55827333,183.326696,482.55,69.2471784,281.1738005
28,6,1986,40.29,87.81291853,2.352803061,523.50,67.44282856,83.49871829,965.61,45.60024233,183.2590322,482.05,69.27029241,281.1087886
29,6,1986,39.16,87.86011958,2.306489943,522.12,67.50544642,83.47235285,964.79,45.64905863,183.1922194,481.40,69.29996868,281.0416999
30,6,1986,37.87,87.91409347,2.261013953,520.60,67.5740184,83.44961607,963.85,45.70470115,183.1263905,480.60,69.33621987,280.9726315
1,7,1986,36.42,87.97481629,2.216454352,518.95,67.64849083,83.43057427,962.79,45.76714607,183.0616761,479.66,69.37905597,280.9016812
2,7,1986,34.81,88.04226171,2.17288944,517.17,67.72880835,83.41529072,961.61,45.83636684,182.998204,478.56,69.42848425,280.8289473
3,7,1986,33.04,88.11640091,2.130396451,515.27,67.81491396,83.40382563,960.32,45.91233424,182.9360991,477.33,69.48450919,280.7545282
4,7,1986,31.11,88.19720271,2.089051458,513.23,67.90674913,83.39623602,958.92,45.99501639,182.8754833,475.94,69.54713255,280.6785228
5,7,1986,29.02,88.28463352,2.048929273,511.07,68.00425383,83.39257571,957.40,46.08437885,182.8164748,474.40,69.61635329,280.6010295
6,7,1986,26.78,88.37865743,2.010103358,508.79,68.10736666,83.3928952,955.76,46.18038465,182.7591884,472.72,69.69216756,280.5221467
7,7,1986,24.38,88.47923624,1.972645728,506.38,68.2160249,83.39724167,954.00,46.28299436,182.7037348,470.89,69.77456874,280.4419726
8,7,1986,21.82,88.58632949,1.936626865,503.85,68.3301646,83.4056589,952.13,46.39216612,182.6502205,468.91,69.86354738,280.3606045
9,7,1986,19.11,88.69989451,1.902115632,501.20,68.44972067,83.41818725,950.15,46.50785576,182.598748,466.78,69.95909122,280.2781393
10,7,1986,16.24,88.81988645,1.869179184,498.43,68.57462694,83.43486361,948.05,46.63001682,182.5494149,464.51,70.06118522,280.1946729
11,7,1986,13.23,88.94625836,1.837882891,495.53,68.70481625,83.4557214,945.83,46.75860062,182.5023145,462.08,70.1698115,280.1103001
12,7,1986,10.06,89.0789612,1.80829026,492.52,68.84022053,83.48079051,943.50,46.89355637,182.4575351,459.51,70.28494941,280.0251147
13,7,1986,6.74,89.21794393,1.780462859,489.40,68.98077088,83.5100973,941.06,47.03483121,182.41516,456.79,70.40657552,279.939209
14,7,1986,3.27,89.3631535,1.754460244,486.16,69.12639763,83.54366462,938.50,47.18237026,182.3752676,453.92,70.53466363,279.852674
15,7,1986,0.00,89.51453498,1.730339896,482.80,69.27703044,83.58151174,935.82,47.33611677,182.3379309,450.91,70.66918479,279.7655988
16,7,1986,0.00,89.67203154,1.708157149,479.33,69.43259836,83.62365441,933.04,47.49601211,182.303218,447.75,70.81010732,279.678071
17,7,1986,0.00,89.83558456,1.687965138,475.75,69.59302989,83.67010484,930.13,47.66199589,182.2711913,444.44,70.95739685,279.5901762
18,7,1986,0.00,90.00513365,1.669814735,472.06,69.75825309,83.72087172,927.12,47.83400603,182.2419082,440.99,71.11101631,279.501998
19,7,1986,0.00,90.1806167,1.653754498,468.26,69.92819561,83.77596022,923.99,48.01197883,182.2154203,437.39,71.27092602,279.4136177
20,7,1986,0.00,90.36196998,1.639830625,464.35,70.10278477,83.83537202,920.75,48.19584904,182.1917742,433.65,71.43708365,279.3251146
21,7,1986,0.00,90.54912815,1.628086905,460.34,70.28194763,83.89910535,917.39,48.38554994,182.1710108,429.76,71.60944432,279.2365654
22,7,1986,0.00,90.74202434,1.618564678,456.22,70.46561104,83.967155,913.93,48.5810134,182.1531656,425.73,71.78796059,279.1480443
23,7,1986,0.00,90.94059018,1.6113028,452.00,70.65370172,84.03951234,910.35,48.78216998,182.1382689,421.55,71.97258254,279.0596232
24,7,1986,0.00,91.14475589,1.606337607,447.68,70.84614628,84.11616541,906.66,48.98894895,182.1263455,417.24,72.16325777,278.971371
25,7,1986,0.00,91.35445034,1.603702891,443.25,71.04287135,84.1970989,902.85,49.20127841,182.117415,412.78,72.35993149,278.883354
26,7,1986,0.00,91.56960105,1.603429871,438.73,71.24380353,84.28229424,898.94,49.41908532,182.1114916,408.18,72.56254651,278.7956358
27,7,1986,0.00,91.79013431,1.605547174,434.10,71.44886951,84.37172964,894.92,49.64229558,182.1085846,403.45,72.77104335,278.7082768
28,7,1986,0.00,92.0159752,1.61008082,429.38,71.65799613,84.46538012,890.78,49.87083409,182.108698,398.57,72.98536025,278.6213348
29,7,1986,0.00,92.24704765,1.61705421,424.57,71.87111034,84.56321759,886.54,50.1046248,182.1118309,393.56,73.20543322,278.5348644
30,7,1986,0.00,92.48327451,1.626488117,419.66,72.08813934,84.66521089,882.18,50.34359079,182.1179777,388.41,73.4311961,278.4489172
31,7,1986,0.00,92.72457757,1.638400679,414.66,72.30901055,84.77132588,877.72,50.5876543,182.1271279,383.13,73.66258065,278.3635416
1,8,1986,0.00,92.97087764,1.652807405,409.57,72.53365169,84.88152546,873.15,50.8367368,182.1392663,377.71,73.89951653,278.2787832
2,8,1986,0.00,93.22209462,1.66972117,404.39,72.76199075,84.99576969,868.48,51.09075903,182.1543734,372.16,74.14193141,278.1946841
3,8,1986,0.00,93.47814748,1.68915223,399.11,72.99395612,85.1140158,863.69,51.34964105,182.1724251,366.48,74.38975101,278.1112836
4,8,1986,0.00,93.7389544,1.711108225,393.76,73.2294765,85.2362183,858.80,51.61330231,182.1933934,360.67,74.64289917,278.0286176
5,8,1986,0.00,94.00443275,1.735594199,388.31,73.46848104,85.36232904,853.80,51.88166163,182.217246,354.73,74.90129787,277.9467188
6,8,1986,0.00,94.27449916,1.76261261,382.79,73.71089926,85.49229728,848.70,52.15463733,182.2439466,348.67,75.16486732,277.8656172
7,8,1986,0.00,94.54906958,1.792163354,377.18,73.95666114,85.62606977,843.49,52.43214717,182.2734554,342.48,75.43352603,277.785339
8,8,1986,0.00,94.8280593,1.824243786,371.49,74.2056971,85.76359082,838.18,52.71410846,182.3057288,336.16,75.70719082,277.7059079
9,8,1986,0.00,95.11138302,1.858848746,365.71,74.45793802,85.90480237,832.77,53.00043807,182.3407198,329.73,75.98577689,277.6273442
10,8,1986,0.00,95.39895486,1.895970581,359.86,74.71331528,86.04964409,827.25,53.29105244,182.3783782,323.17,76.26919792,277.5496652
11,8,1986,0.00,95.69068845,1.935599184,353.94,74.9717607,86.19805343,821.64,53.58586763,182.4186504,316.50,76.55736608,277.472885
12,8,1986,0.00,95.98649692,1.977722014,347.94,75.23320664,86.34996571,815.92,53.88479934,182.46148,309.71,76.85019208,277.3970151
13,8,1986,0.00,96.28629294,2.022324137,341.86,75.49758591,86.50531418,810.10,54.18776294,182.506808,302.80,77.14758525,277.3220637
14,8,1986,0.00,96.58998881,2.069388257,335.71,75.76483185,86.66403015,804.18,54.49467346,182.5545723,295.79,77.4494536,277.2480364
15,8,1986,0.00,96.89749643,2.118894752,329.49,76.03487828,86.82604298,798.17,54.80544566,182.6047086,288.66,77.75570385,277.1749356
16,8,1986,0.00,97.20872738,2.170821712,323.20,76.30765952,86.99128023,792.06,55.11999398,182.6571502,281.42,78.06624146,277.1027612
17,8,1986,0.00,97.52359293,2.225144972,316.84,76.58311037,87.15966771,785.85,55.43823263,182.7118282,274.08,78.38097074,277.0315103
18,8,1986,0.00,97.84200406,2.281838157,310.41,76.86116613,87.33112952,779.55,55.76007555,182.7686716,266.63,78.69979485,276.9611773
19,8,1986,0.00,98.16387153,2.340872713,303.92,77.14176258,87.5055882,773.15,56.08543641,182.8276076,259.08,79.02261585,276.891754
20,8,1986,0.00,98.48910585,2.402217948,297.36,77.42483594,87.6829647,766.66,56.41422868,182.8885615,251.43,79.34933477,276.8232296
21,8,1986,0.00,98.81761736,2.465841073,290.74,77.71032292,87.86317854,760.08,56.74636556,182.9514572,243.68,79.67985163,276.755591
22,8,1986,0.00,99.14931621,2.531707234,284.06,77.99816066,88.04614782,753.41,57.08176007,183.0162169,235.84,80.01406549,276.6888225
23,8,1986,0.00,99.48411243,2.599779555,277.32,78.28828674,88.23178931,746.65,57.42032496,183.0827615,227.91,80.35187449,276.6229062
24,8,1986,0.00,99.82191588,2.670019168,270.52,78.58063915,88.42001849,739.80,57.7619728,183.1510108,219.88,80.69317587,276.5578218
25,8,1986,0.00,100.1626364,2.742385256,263.66,78.87515631,88.61074965,732.86,58.1066159,183.2208833,211.77,81.03786606,276.4935469
26,8,1986,0.00,100.5061835,2.81683508,256.74,79.171777,88.80389591,725.84,58.45416638,183.2922966,203.57,81.38584062,276.4300569
27,8,1986,0.00,100.852467,2.893324017,249.78,79.47044038,88.9993693,718.74,58.80453612,183.3651675,195.29,81.73699438,276.3673251
28,8,1986,0.00,101.2013964,2.97180559,242.76,79.77108597,89.1970808,711.55,59.15763679,183.4394119,186.93,82.09122138,276.3053231
29,8,1986,0.00,101.5528811,3.052231498,235.69,80.07365362,89.39694041,704.28,59.5133798,183.514945,178.49,82.44841495,276.2440201
30,8,1986,0.00,101.9068307,3.134551645,228.56,80.3780835,89.59885716,696.93,59.87167635,183.5916814,169.97,82.80846772,276.1833839
31,8,1986,0.00,102.2631545,3.218714166,221.39,80.68431607,89.80273921,689.50,60.23243738,183.6695354,161.39,83.17127164,276.1233802
1,9,1986,0.00,102.6217621,3.304665454,214.18,80.99229207,90.00849385,682.00,60.59557359,183.7484207,152.73,83.536718,276.0639731
2,9,1986,0.00,102.9825629,3.392350179,206.92,81.3019525,90.21602757,674.42,60.9609954,183.8282507,144.01,83.90469747,276.0051251
3,9,1986,0.00,103.3454662,3.481711315,199.61,81.61323859,90.42524606,666.77,61.32861299,183.9089385,135.23,84.2751001,275.9467971
4,9,1986,0.00,103.7103814,3.572690154,192.26,81.92609178,90.6360543,659.05,61.69833623,183.990397,126.38,84.64781532,275.8889483
5,9,1986,0.00,104.0772181,3.665226328,184.87,82.24045371,90.84835655,651.26,62.07007472,184.0725393,117.48,85.022732,275.8315367
